cluster_id,model,stage_id,rank,peak_index_y,peak_index_x,peak_value,common_peak_fraction
MACS0416,A8,A8-S07,6,30,35,9.489632361460496e-05,0.7333333333333333
MACS0416,A8,A8-S07,7,60,34,9.345175739686667e-05,0.7333333333333333
MACS0416,A8,A8-S07,8,12,4,9.09049901280125e-05,0.7333333333333333
MACS0416,A8,A8-S07,9,58,49,8.949784092485902e-05,0.7333333333333333
MACS0416,A8,A8-S07,10,24,63,8.865248560766295e-05,0.7333333333333333
MACS0416,A8,A8-S07,11,20,54,8.833803481793218e-05,0.7333333333333333
MACS0416,A8,A8-S07,12,49,24,8.490451823248547e-05,0.7333333333333333
MACS0416,A8,A8-S07,13,11,63,8.481654395251425e-05,0.7333333333333333
MACS0416,A8,A8-S07,14,5,13,8.475176592789762e-05,0.7333333333333333
MACS0416,A8,A8-S07,15,46,55,8.454595966500019e-05,0.7333333333333333
MACS0416,A8,A8-S07,16,12,56,8.330590215874113e-05,0.7333333333333333
MACS0416,A8,A8-S07,17,25,35,8.306191471303916e-05,0.7333333333333333
MACS0416,A8,A8-S07,18,37,30,8.260505454327823e-05,0.7333333333333333
MACS0416,A8,A8-S07,19,38,41,8.253594524874327e-05,0.7333333333333333
MACS0416,A8,A8-S07,20,20,28,8.245028445467069e-05,0.7333333333333333
MACS0416,A8,A8-S07,21,13,54,8.203354023114765e-05,0.7333333333333333
MACS0416,A8,A8-S07,22,33,25,8.153682096327846e-05,0.7333333333333333
MACS0416,A8,A8-S07,23,47,50,8.150764421634679e-05,0.7333333333333333
MACS0416,A8,A8-S07,24,44,37,8.127728161909549e-05,0.7333333333333333
MACS0416,A8,A8-S07,25,37,17,8.114935198240692e-05,0.7333333333333333
MACS0416,A8,A8-S07,26,7,48,8.113724492892082e-05,0.7333333333333333
MACS0416,A8,A8-S07,27,50,58,8.107838391401646e-05,0.7333333333333333
MACS0416,A8,A8-S07,28,57,41,8.080196176415921e-05,0.7333333333333333
MACS0416,A8,A8-S07,29,38,22,8.054232762951556e-05,0.7333333333333333
MACS0416,A8,A8-S07,30,37,52,8.006679943298867e-05,0.7333333333333333
MACS0416,A8,A8-S07,31,52,28,7.909417580890811e-05,0.7333333333333333
MACS0416,A8,A8-S07,32,23,58,7.850863028719063e-05,0.7333333333333333
MACS0416,A8,A8-S07,33,25,12,7.811336700920356e-05,0.7333333333333333
MACS0416,A8,A8-S07,34,29,25,7.782643802873259e-05,0.7333333333333333
MACS0416,A8,A8-S07,35,8,50,7.78262058439499e-05,0.7333333333333333
MACS0416,A8,A8-S07,36,15,33,7.7543716488147e-05,0.7333333333333333
MACS0416,A8,A8-S07,37,49,36,7.749755927071011e-05,0.7333333333333333
MACS0416,A8,A8-S07,38,20,7,7.747921175059722e-05,0.7333333333333333
MACS0416,A8,A8-S07,39,55,29,7.713404288729438e-05,0.7333333333333333
MACS0416,A8,A8-S07,40,46,32,7.708407029296329e-05,0.7333333333333333
MACS0416,A8,A8-S07,41,19,63,7.661322023719204e-05,0.7333333333333333
MACS0416,A8,A8-S07,42,59,32,7.646373613607017e-05,0.7333333333333333
MACS0416,A8,A8-S07,43,2,42,7.60166165015436e-05,0.7333333333333333
MACS0416,A8,A8-S07,44,63,1,7.548767030225862e-05,0.7333333333333333
MACS0416,A8,A8-S07,45,22,3,7.481544115395256e-05,0.7333333333333333
MACS0416,A8,A8-S07,46,59,21,7.456033306758912e-05,0.7333333333333333
MACS0416,A8,A8-S07,47,45,12,7.448072958890695e-05,0.7333333333333333
MACS0416,A8,A8-S07,48,31,17,7.404326211434372e-05,0.7333333333333333
MACS0416,A8,A8-S07,49,46,38,7.374190733169452e-05,0.7333333333333333
MACS0416,A8,A8-S07,50,23,9,7.371288853955392e-05,0.7333333333333333
MACS0416,A8,A8-S07,51,17,34,7.343489859126256e-05,0.7333333333333333
MACS0416,A8,A8-S07,52,63,21,7.324872621768125e-05,0.7333333333333333
MACS0416,A8,A8-S07,53,20,22,7.312885954913029e-05,0.7333333333333333
MACS0416,A8,A8-S07,54,10,15,7.28153698696409e-05,0.7333333333333333
MACS0416,A8,A8-S07,55,42,37,7.259377324236296e-05,0.7333333333333333
MACS0416,A8,A8-S07,56,10,36,7.243191965332768e-05,0.7333333333333333
MACS0416,A8,A8-S07,57,16,47,7.228983369461954e-05,0.7333333333333333
MACS0416,A8,A8-S07,58,61,46,7.218913993767939e-05,0.7333333333333333
MACS0416,A8,A8-S07,59,39,13,7.184906301936946e-05,0.7333333333333333
MACS0416,A8,A8-S07,60,8,45,7.164535728817674e-05,0.7333333333333333
MACS0416,A8,A8-S07,61,63,27,7.162165377146094e-05,0.7333333333333333
MACS0416,A8,A8-S07,62,16,11,7.108560971111943e-05,0.7333333333333333
MACS0416,A8,A8-S07,63,42,19,7.071853562493069e-05,0.7333333333333333
MACS0416,A8,A8-S07,64,23,36,7.047547261475364e-05,0.7333333333333333
MACS0416,A8,A8-S07,65,63,43,7.030872043466655e-05,0.7333333333333333
MACS0416,A8,A8-S07,66,49,52,7.020006248560564e-05,0.7333333333333333
MACS0416,A8,A8-S07,67,8,15,7.013649350470191e-05,0.7333333333333333
MACS0416,A8,A8-S07,68,40,53,7.013499666575666e-05,0.7333333333333333
MACS0416,A8,A8-S07,69,27,22,7.006618694313574e-05,0.7333333333333333
MACS0416,A8,A8-S07,70,11,40,6.993939636187278e-05,0.7333333333333333
MACS0416,A8,A8-S07,71,43,14,6.972947111981843e-05,0.7333333333333333
MACS0416,A8,A8-S07,72,17,20,6.962962640812759e-05,0.7333333333333333
MACS0416,A8,A8-S07,73,15,57,6.938951506101476e-05,0.7333333333333333
MACS0416,A8,A8-S07,74,4,62,6.93516736797079e-05,0.7333333333333333
MACS0416,A8,A8-S07,75,5,59,6.907942048847822e-05,0.7333333333333333
MACS0416,A8,A8-S07,76,27,59,6.888741475793948e-05,0.7333333333333333
MACS0416,A8,A8-S07,77,12,9,6.883440500457848e-05,0.7333333333333333
MACS0416,A8,A8-S07,78,1,27,6.871125770026178e-05,0.7333333333333333
MACS0416,A8,A8-S07,79,31,1,6.870120834252458e-05,0.7333333333333333
MACS0416,A8,A8-S07,80,6,55,6.855454783777765e-05,0.7333333333333333
MACS0416,A8,A8-S07,81,29,21,6.823313892750402e-05,0.7333333333333333
MACS0416,A8,A8-S07,82,26,30,6.814234097048989e-05,0.7333333333333333
MACS0416,A8,A8-S08,1,25,3,3.135889614017708e-05,0.6
MACS0416,A8,A8-S08,2,31,14,2.7554351265235053e-05,0.6
MACS0416,A8,A8-S08,3,32,44,2.656554153284389e-05,0.6
MACS0416,A8,A8-S08,4,20,25,2.649424256104247e-05,0.6
MACS0416,A8,A8-S08,5,19,7,2.5992172455479084e-05,0.6
MACS0416,A8,A8-S08,6,50,33,2.478694798526459e-05,0.6
MACS0416,A8,A8-S08,7,27,54,2.4691890426740853e-05,0.6
MACS0416,A8,A8-S08,8,43,39,2.4393919077180255e-05,0.6
MACS0416,A8,A8-S08,9,36,42,2.3537830531248025e-05,0.6
MACS0416,A8,A8-S08,10,8,9,2.332942159914639e-05,0.6
MACS0416,A8,A8-S08,11,52,45,2.2846743923349044e-05,0.6
MACS0416,A8,A8-S08,12,58,32,2.2741946742737156e-05,0.6
MACS0416,A8,A8-S08,13,23,59,2.214371409105897e-05,0.6
MACS0416,A8,A8-S08,14,60,1,2.1618304666934614e-05,0.6
MACS0416,A8,A8-S08,15,48,23,2.1597327501880704e-05,0.6
MACS0416,A8,A8-S08,16,10,22,2.141097495218481e-05,0.6
MACS0416,A8,A8-S08,17,18,17,2.0977748982694254e-05,0.6
MACS0416,A8,A8-S08,18,3,14,2.0922157920596607e-05,0.6
MACS0416,A8,A8-S08,19,4,30,2.0805324423089187e-05,0.6
MACS0416,A8,A8-S08,20,38,39,2.063738575472767e-05,0.6
MACS0416,A8,A8-S08,21,35,17,2.061465628310603e-05,0.6
MACS0416,A8,A8-S08,22,48,12,2.0539943395124953e-05,0.6
MACS0416,A8,A8-S08,23,19,4,2.014654988244792e-05,0.6
MACS0416,A8,A8-S08,24,56,49,2.0122170172223712e-05,0.6
MACS0416,A8,A8-S08,25,1,3,1.9809558159771294e-05,0.6
MACS0416,A8,A8-S08,26,52,4,1.9739198184824205e-05,0.6
MACS0416,A8,A8-S08,27,15,16,1.968475395014341e-05,0.6
MACS0416,A8,A8-S08,28,52,25,1.9682905531872484e-05,0.6
MACS0416,A8,A8-S08,29,4,51,1.963644055159748e-05,0.6
MACS0416,A8,A8-S08,30,62,54,1.9634542878160424e-05,0.6
MACS0416,A8,A8-S08,31,4,16,1.9524972119301403e-05,0.6
MACS0416,A8,A8-S08,32,3,43,1.9392277831174875e-05,0.6
MACS0416,A8,A8-S08,33,58,52,1.932518100287137e-05,0.6
MACS0416,A8,A8-S08,34,48,25,1.9187680915202868e-05,0.6
MACS0416,A8,A8-S08,35,1,56,1.8952747245068306e-05,0.6
MACS0416,A8,A8-S08,36,27,26,1.8869907245004385e-05,0.6
MACS0416,A8,A8-S08,37,50,56,1.877793182117275e-05,0.6
MACS0416,A8,A8-S08,38,57,44,1.872535781857801e-05,0.6
MACS0416,A8,A8-S08,39,24,28,1.868348872440634e-05,0.6
MACS0416,A8,A8-S08,40,31,34,1.856053655552316e-05,0.6
MACS0416,A8,A8-S08,41,55,47,1.8538798919169208e-05,0.6
MACS0416,A8,A8-S08,42,13,20,1.8429603032513125e-05,0.6
MACS0416,A8,A8-S08,43,37,7,1.8394271506517434e-05,0.6
MACS0416,A8,A8-S08,44,30,59,1.8318706655646162e-05,0.6
MACS0416,A8,A8-S08,45,38,43,1.826622895011216e-05,0.6
MACS0416,A8,A8-S08,46,23,22,1.8223325095202584e-05,0.6
MACS0416,A8,A8-S08,47,31,54,1.8201772263033372e-05,0.6
MACS0416,A8,A8-S08,48,45,62,1.8191434348326792e-05,0.6
MACS0416,A8,A8-S08,49,38,50,1.8186777063454247e-05,0.6
MACS0416,A8,A8-S08,50,52,18,1.804291150119314e-05,0.6
MACS0416,A8,A8-S08,51,39,63,1.802518641744062e-05,0.6
MACS0416,A8,A8-S08,52,58,10,1.801116711918967e-05,0.6
MACS0416,A8,A8-S08,53,37,13,1.7909058367609835e-05,0.6
MACS0416,A8,A8-S08,54,45,3,1.7864651845757954e-05,0.6
MACS0416,A8,A8-S08,55,63,14,1.7863134055292056e-05,0.6
MACS0416,A8,A8-S08,56,34,23,1.7553474300497406e-05,0.6
MACS0416,A8,A8-S08,57,7,37,1.7420825359495466e-05,0.6
MACS0416,A8,A8-S08,58,25,61,1.7384854909150086e-05,0.6
MACS0416,A8,A8-S08,59,53,57,1.736826724483983e-05,0.6
MACS0416,A8,A8-S08,60,60,56,1.7042759916884058e-05,0.6
MACS0416,A8,A8-S08,61,16,61,1.6912110109839012e-05,0.6
MACS0416,A8,A8-S08,62,62,20,1.6896372985210797e-05,0.6
MACS0416,A8,A8-S08,63,40,42,1.6802159969043535e-05,0.6
MACS0416,A8,A8-S08,64,32,1,1.679048245567408e-05,0.6
MACS0416,A8,A8-S08,65,56,17,1.6740276362828834e-05,0.6
MACS0416,A8,A8-S08,66,63,46,1.6721977527607787e-05,0.6
MACS0416,A8,A8-S08,67,28,38,1.6710696390246166e-05,0.6
MACS0416,A8,A8-S08,68,56,59,1.668253381897509e-05,0.6
MACS0416,A8,A8-S08,69,30,47,1.6635611369357418e-05,0.6
MACS0416,A8,A8-S08,70,44,11,1.6613934556174593e-05,0.6
MACS0416,A8,A8-S08,71,29,32,1.6576591505748948e-05,0.6
MACS0416,A8,A8-S08,72,12,2,1.6514587772328233e-05,0.6
MACS0416,A8,A8-S08,73,49,4,1.6465436591916986e-05,0.6
MACS0416,A8,A8-S08,74,48,39,1.6380099061621752e-05,0.6
MACS0416,A8,A8-S08,75,35,29,1.637287777780089e-05,0.6
MACS0416,A8,A8-S08,76,52,12,1.6256836259704156e-05,0.6
MACS0416,A8,A8-S08,77,18,32,1.6255322316653943e-05,0.6
MACS0416,A8,A8-S08,78,35,35,1.6163752946305237e-05,0.6
MACS0416,A8,A8-S08,79,10,38,1.6149620252011333e-05,0.6
MACS0416,A8,A8-S09,1,6,7,0.00015200681876595694,0.7333333333333333
MACS0416,A8,A8-S09,2,20,18,0.00013743191235196132,0.7333333333333333
MACS0416,A8,A8-S09,3,54,63,0.00013357419268821284,0.7333333333333333
MACS0416,A8,A8-S09,4,56,16,0.0001285012084830353,0.7333333333333333
MACS0416,A8,A8-S09,5,6,26,0.00012765479463380732,0.7333333333333333
MACS0416,A8,A8-S09,6,30,35,0.00011767144128211014,0.7333333333333333
MACS0416,A8,A8-S09,7,60,34,0.00011588017917211467,0.7333333333333333
MACS0416,A8,A8-S09,8,12,4,0.00011272218775873552,0.7333333333333333
MACS0416,A8,A8-S09,9,58,49,0.00011097732274682519,0.7333333333333333
MACS0416,A8,A8-S09,10,24,63,0.00010992908215350206,0.7333333333333333
MACS0416,A8,A8-S09,11,20,54,0.0001095391631742359,0.7333333333333333
MACS0416,A8,A8-S09,12,49,24,0.000105281602608282,0.7333333333333333
MACS0416,A8,A8-S09,13,11,63,0.00010517251450111768,0.7333333333333333
MACS0416,A8,A8-S09,14,5,13,0.00010509218975059305,0.7333333333333333
MACS0416,A8,A8-S09,15,46,55,0.00010483698998460023,0.7333333333333333
MACS0416,A8,A8-S09,16,12,56,0.00010329931867683901,0.7333333333333333
MACS0416,A8,A8-S09,17,25,35,0.00010299677424416856,0.7333333333333333
MACS0416,A8,A8-S09,18,37,30,0.000102430267633665,0.7333333333333333
MACS0416,A8,A8-S09,19,38,41,0.00010234457210844166,0.7333333333333333
MACS0416,A8,A8-S09,20,20,28,0.00010223835272379165,0.7333333333333333
MACS0416,A8,A8-S09,21,13,54,0.00010172158988662309,0.7333333333333333
MACS0416,A8,A8-S09,22,33,25,0.0001011056579944653,0.7333333333333333
MACS0416,A8,A8-S09,23,47,50,0.00010106947882827002,0.7333333333333333
MACS0416,A8,A8-S09,24,44,37,0.0001007838292076784,0.7333333333333333
MACS0416,A8,A8-S09,25,37,17,0.00010062519645818458,0.7333333333333333
MACS0416,A8,A8-S09,26,7,48,0.00010061018371186182,0.7333333333333333
MACS0416,A8,A8-S09,27,50,58,0.00010053719605338042,0.7333333333333333
MACS0416,A8,A8-S09,28,57,41,0.00010019443258755742,0.7333333333333333
MACS0416,A8,A8-S09,29,38,22,9.98724862605993e-05,0.7333333333333333
MACS0416,A8,A8-S09,30,37,52,9.928283129690595e-05,0.7333333333333333
MACS0416,A8,A8-S09,31,52,28,9.807677800304605e-05,0.7333333333333333
MACS0416,A8,A8-S09,32,23,58,9.735070155611639e-05,0.7333333333333333
MACS0416,A8,A8-S09,33,25,12,9.686057509141242e-05,0.7333333333333333
MACS0416,A8,A8-S09,34,29,25,9.650478315562841e-05,0.7333333333333333
MACS0416,A8,A8-S09,35,8,50,9.650449524649787e-05,0.7333333333333333
MACS0416,A8,A8-S09,36,15,33,9.615420844530228e-05,0.7333333333333333
MACS0416,A8,A8-S09,37,49,36,9.609697349568055e-05,0.7333333333333333
MACS0416,A8,A8-S09,38,20,7,9.607422257074055e-05,0.7333333333333333
MACS0416,A8,A8-S09,39,55,29,9.564621318024503e-05,0.7333333333333333
MACS0416,A8,A8-S09,40,46,32,9.558424716327448e-05,0.7333333333333333
MACS0416,A8,A8-S09,41,19,63,9.500039309411813e-05,0.7333333333333333
MACS0416,A8,A8-S09,42,59,32,9.481503280872701e-05,0.7333333333333333
MACS0416,A8,A8-S09,43,2,42,9.426060446191406e-05,0.7333333333333333
MACS0416,A8,A8-S09,44,63,1,9.36047111748007e-05,0.7333333333333333
MACS0416,A8,A8-S09,45,22,3,9.277114703090116e-05,0.7333333333333333
MACS0416,A8,A8-S09,46,59,21,9.245481300381052e-05,0.7333333333333333
MACS0416,A8,A8-S09,47,45,12,9.235610469024463e-05,0.7333333333333333
MACS0416,A8,A8-S09,48,31,17,9.181364502178621e-05,0.7333333333333333
MACS0416,A8,A8-S09,49,46,38,9.14399650913012e-05,0.7333333333333333
MACS0416,A8,A8-S09,50,23,9,9.140398178904686e-05,0.7333333333333333
MACS0416,A8,A8-S09,51,17,34,9.105927425316557e-05,0.7333333333333333
MACS0416,A8,A8-S09,52,63,21,9.082842050992475e-05,0.7333333333333333
MACS0416,A8,A8-S09,53,20,22,9.067978584092155e-05,0.7333333333333333
MACS0416,A8,A8-S09,54,10,15,9.029105863835472e-05,0.7333333333333333
MACS0416,A8,A8-S09,55,42,37,9.001627882053007e-05,0.7333333333333333
MACS0416,A8,A8-S09,56,10,36,8.981558037012633e-05,0.7333333333333333
MACS0416,A8,A8-S09,57,16,47,8.963939378132822e-05,0.7333333333333333
MACS0416,A8,A8-S09,58,61,46,8.951453352272244e-05,0.7333333333333333
MACS0416,A8,A8-S09,59,39,13,8.909283814401813e-05,0.7333333333333333
MACS0416,A8,A8-S09,60,8,45,8.884024303733917e-05,0.7333333333333333
MACS0416,A8,A8-S09,61,63,27,8.881085067661158e-05,0.7333333333333333
MACS0416,A8,A8-S09,62,16,11,8.81461560417881e-05,0.7333333333333333
MACS0416,A8,A8-S09,63,42,19,8.769098417491406e-05,0.7333333333333333
MACS0416,A8,A8-S09,64,23,36,8.738958604229451e-05,0.7333333333333333
MACS0416,A8,A8-S09,65,63,43,8.718281333898651e-05,0.7333333333333333
MACS0416,A8,A8-S09,66,49,52,8.7048077482151e-05,0.7333333333333333
MACS0416,A8,A8-S09,67,8,15,8.696925194583038e-05,0.7333333333333333
MACS0416,A8,A8-S09,68,40,53,8.696739586553826e-05,0.7333333333333333
MACS0416,A8,A8-S09,69,27,22,8.688207180948833e-05,0.7333333333333333
MACS0416,A8,A8-S09,70,11,40,8.672485148872224e-05,0.7333333333333333
MACS0416,A8,A8-S09,71,43,14,8.646454418857486e-05,0.7333333333333333
MACS0416,A8,A8-S09,72,17,20,8.634073674607821e-05,0.7333333333333333
MACS0416,A8,A8-S09,73,15,57,8.604299867565831e-05,0.7333333333333333
MACS0416,A8,A8-S09,74,4,62,8.59960753628378e-05,0.7333333333333333
MACS0416,A8,A8-S09,75,5,59,8.5658481405713e-05,0.7333333333333333
MACS0416,A8,A8-S09,76,27,59,8.542039429984495e-05,0.7333333333333333
MACS0416,A8,A8-S09,77,12,9,8.535466220567732e-05,0.7333333333333333
MACS0416,A8,A8-S09,78,1,27,8.520195954832461e-05,0.7333333333333333
MACS0416,A8,A8-S09,79,31,1,8.518949834473047e-05,0.7333333333333333
MACS0416,A8,A8-S09,80,6,55,8.500763931884429e-05,0.7333333333333333
MACS0416,A8,A8-S09,81,29,21,8.460909227010498e-05,0.7333333333333333
MACS0416,A8,A8-S09,82,26,30,8.449650280340747e-05,0.7333333333333333
MACS0416,A8,A8-S10,1,32,32,0.16187953549110023,0.6666666666666666
MACS0416,A8,A8-S10,2,35,25,0.045986449231615836,0.6666666666666666
MACS0416,A8,A8-S10,3,63,2,0.04370618547770899,0.6666666666666666
MACS0416,A8,A8-S10,4,25,7,0.04180627081501244,0.6666666666666666
MACS0416,A8,A8-S10,5,27,2,0.04120380387412936,0.6666666666666666
MACS0416,A8,A8-S10,6,9,38,0.03997444401858541,0.6666666666666666
MACS0416,A8,A8-S10,7,19,53,0.039672867331191575,0.6666666666666666
MACS0416,A8,A8-S10,8,54,63,0.037213687708364696,0.6666666666666666
MACS0416,A8,A8-S10,9,8,31,0.03637198685770803,0.6666666666666666
MACS0416,A8,A8-S10,10,17,38,0.03635698115357253,0.6666666666666666
MACS0416,A8,A8-S11,1,32,32,0.1626188869472946,0.7333333333333333
MACS0416,A8,A8-S11,2,35,25,0.04613244391764509,0.7333333333333333
MACS0416,A8,A8-S11,3,63,2,0.04383784697171853,0.7333333333333333
MACS0416,A8,A8-S11,4,25,7,0.04205208025486172,0.7333333333333333
MACS0416,A8,A8-S11,5,27,2,0.0413752921552054,0.7333333333333333
MACS0416,A8,A8-S11,6,9,38,0.04012069819195224,0.7333333333333333
MACS0416,A8,A8-S11,7,19,53,0.039795831627380526,0.7333333333333333
MACS0416,A8,A8-S11,8,54,63,0.03749186673303081,0.7333333333333333
MACS0416,A8,A8-S11,9,17,38,0.03650895129922185,0.7333333333333333
MACS0416,A8,A8-S11,10,8,31,0.036454858820909056,0.7333333333333333
MACS0416,A8,A8-S11,11,63,52,0.03631452913549241,0.7333333333333333
MACS0416,A8,A8-S12,1,34,31,0.028716304520522908,0.6
MACS0416,A8,A8-S12,2,29,32,0.022519871960734086,0.6
MACS0416,A8,A8-S12,3,31,35,0.018611119807147365,0.6
MACS0416,A8,A8-S12,4,33,28,0.014184832178027927,0.6
MACS0416,A8,A8-S12,5,29,28,0.012981034610092779,0.6
MACS0416,A8,A8-S12,6,31,26,0.011797264921161288,0.6
MACS0416,A8,A8-S12,7,28,34,0.011629644931927141,0.6
MACS0416,A8,A8-S12,8,13,34,0.010701609698539602,0.6
MACS0416,A8,A8-S12,9,38,25,0.010353487319186347,0.6
MACS0416,A8,A8-S12,10,56,25,0.010126859494289661,0.6
MACS0416,A8,A8-S12,11,63,11,0.010057061852562423,0.6
MACS0416,A8,A8-S12,12,25,3,0.010002295406860694,0.6
MACS0416,A8,A8-S12,13,22,30,0.009912962233270737,0.6
MACS0416,A8,A8-S12,14,31,14,0.009903000294934221,0.6
MACS0416,A8,A8-S12,15,36,29,0.009877744640569506,0.6
MACS0416,A8,A8-S12,16,19,7,0.00973574982179994,0.6
MACS0416,A8,A8-S12,17,63,14,0.009689323985251389,0.6
MACS0416,A8,A8-S12,18,56,49,0.00954136277216984,0.6
MACS0416,A8,A8-S12,19,43,25,0.009445749529968607,0.6
MACS0416,A8,A8-S12,20,62,54,0.00940012705729763,0.6
MACS0416,A8,A8-S12,21,43,31,0.009287266552567345,0.6
MACS0416,A8,A8-S12,22,50,35,0.009164066459170528,0.6
MACS0416,A8,A8-S12,23,10,33,0.009038348585908722,0.6
MACS0416,A8,A8-S12,24,28,37,0.009023716472827504,0.6
MACS0416,A8,A8-S12,25,52,45,0.008965839465471897,0.6
MACS0416,A8,A8-S12,26,27,16,0.008819388704836954,0.6
MACS0416,A8,A8-S12,27,58,32,0.008712278123123045,0.6
MACS0416,A8,A8-S12,28,18,32,0.008608829317311474,0.6
MACS0416,A8,A8-S12,29,48,10,0.008473063116774725,0.6
MACS0416,A8,A8-S12,30,10,1,0.008444471929541359,0.6
MACS0416,A8,A8-S12,31,15,32,0.008379615566833101,0.6
MACS0416,A8,A8-S12,32,13,51,0.008331573668468976,0.6
MACS0416,A8,A8-S12,33,18,55,0.00830762860033615,0.6
MACS0416,A8,A8-S12,34,7,52,0.008256038994029458,0.6
MACS0416,A8,A8-S12,35,39,55,0.008237707730906558,0.6
MACS0416,A8,A8-S12,36,51,9,0.008234056682823458,0.6
MACS0416,A8,A8-S12,37,58,10,0.008232851813107565,0.6
MACS0416,A8,A8-S12,38,27,26,0.008170194138083703,0.6
MACS0416,A8,A8-S12,39,11,13,0.008142491860402237,0.6
MACS0416,A8,A8-S12,40,16,51,0.008132557592510931,0.6
MACS0416,A8,A8-S12,41,33,6,0.008128255624761707,0.6
MACS0416,A8,A8-S12,42,11,37,0.008056653571697898,0.6
MACS0416,A8,A8-S12,43,45,21,0.008056425074071826,0.6
MACS0416,A8,A8-S12,44,19,4,0.008039467691327202,0.6
MACS0416,A8,A8-S12,45,18,17,0.007977628392922898,0.6
MACS0416,A8,A8-S12,46,33,2,0.007963331707286843,0.6
MACS0416,A8,A8-S12,47,50,19,0.007942835669845959,0.6
MACS0416,A8,A8-P5,1,32,32,0.16187953549110023,0.6666666666666666
MACS0416,A8,A8-P5,2,35,25,0.045986449231615836,0.6666666666666666
MACS0416,A8,A8-P5,3,63,2,0.04370618547770899,0.6666666666666666
MACS0416,A8,A8-P5,4,25,7,0.04180627081501244,0.6666666666666666
MACS0416,A8,A8-P5,5,27,2,0.04120380387412936,0.6666666666666666
MACS0416,A8,A8-P5,6,9,38,0.03997444401858541,0.6666666666666666
MACS0416,A8,A8-P5,7,19,53,0.039672867331191575,0.6666666666666666
MACS0416,A8,A8-P5,8,54,63,0.037213687708364696,0.6666666666666666
MACS0416,A8,A8-P5,9,8,31,0.03637198685770803,0.6666666666666666
MACS0416,A8,A8-P5,10,17,38,0.03635698115357253,0.6666666666666666
MACS0416,A8,A8-P6,1,6,7,0.004903445766643772,0.7333333333333333
MACS0416,A8,A8-P6,2,20,18,0.004433287495224559,0.7333333333333333
MACS0416,A8,A8-P6,3,54,63,0.004308844925426221,0.7333333333333333
MACS0416,A8,A8-P6,4,56,16,0.0041452002736463,0.7333333333333333
MACS0416,A8,A8-P6,5,6,26,0.004117896601090559,0.7333333333333333
MACS0416,A8,A8-P6,6,30,35,0.003795852944584198,0.7333333333333333
MACS0416,A8,A8-P6,7,60,34,0.0037380702958746664,0.7333333333333333
MACS0416,A8,A8-P6,8,12,4,0.0036361996051205003,0.7333333333333333
MACS0416,A8,A8-P6,9,58,49,0.0035799136369943606,0.7333333333333333
MACS0416,A8,A8-P6,10,24,63,0.0035460994243065175,0.7333333333333333
MACS0416,A8,A8-P6,11,20,54,0.003533521392717287,0.7333333333333333
MACS0416,A8,A8-P6,12,49,24,0.003396180729299419,0.7333333333333333
MACS0416,A8,A8-P6,13,11,63,0.00339266175810057,0.7333333333333333
MACS0416,A8,A8-P6,14,5,13,0.0033900706371159045,0.7333333333333333
