launch,launch_label,nphotons,method,method_label,runtime_seconds,rms_kappa,rms_gamma1,rms_gamma2,rms_gamma,pearson_kappa,pearson_gamma,ssim_kappa,ssim_gamma,predicted_kappa_min,predicted_kappa_max,predicted_kappa_mean,predicted_kappa_std,predicted_gamma_min,predicted_gamma_max,predicted_gamma_mean,predicted_gamma_std,predicted_kappa_finite_pixels,predicted_gamma_finite_pixels
E,Multi-resolution (dense central),10000,kernel,Gaussian KDE (Scott bandwidth),0.8892669850029051,182782.176273603,0.5937136252709494,0.5183882269613698,0.7769412591855006,0.01729892383046567,-0.014825237188580292,0.020921996756452607,0.05599364868153654,-0.5,1773152.6037331705,29807.738377854832,180335.31540114575,0.0,6.740736857990254,0.1282574961683358,0.7735216879458844,679,4096
E,Multi-resolution (dense central),10000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.06181415496394038,0.5329352671927353,0.270891506600512,0.20438402512650852,0.29593844310129114,-0.12011308649616999,0.04636921552525637,-0.006595656210771497,0.046918029549123906,-0.47074603440193874,1.6238829151405136,0.2615024290930768,0.47787370233250615,0.011766867854303534,2.299314520298635,0.214515164903321,0.25799084206079037,280,280
E,Multi-resolution (dense central),10000,area,Finite area distortion (initial vs final spread),0.057212669984437525,60211542031.96104,1096722017400.9067,0.049145288908684255,1096722017400.9006,0.07043923888560587,-0.020899925979020503,0.09381730934411764,0.09421659083124044,-814912586607.806,0.34974203118627156,-5881930132.18438,59923557068.87433,1.6765356238845897e-05,14554087064808.305,98965787196.0936,1092247662582.3336,280,280
E,Multi-resolution (dense central),10000,divergence,Displacement divergence (∇·d),0.0010017820168286562,1.8043193418628136,1.7908391980648901,1.3968010221669713,2.2354810002630003,-0.01934561912380402,0.00042078007541058895,-0.0011978165862687078,0.0013841108808817402,-4.817771824509447,4.791273953887558,-0.4055941610584292,1.7442662680610803,0.0017118938018126535,6.740527145431637,1.0633526811183112,2.0029763990323364,280,280
E,Multi-resolution (dense central),10000,knn,Adaptive k-nearest-neighbour density,0.022242085076868534,0.24045593641939458,0.5937239089721116,0.5183568698085915,0.7769278829656041,0.034442456678009714,-0.014827547270520358,0.02324470098125463,0.05599109308407708,-0.9573404089984171,0.41076049794866476,0.10679112357258731,0.22778154581446639,0.0,6.740527145431637,0.12826207034981676,0.7735078606152404,280,4096
E,Multi-resolution (dense central),10000,voronoi,Voronoi area method,0.3587124369805679,35.45632722411803,0.5937239089721116,0.5183568698085915,0.7769278829656041,-0.004403497934730305,-0.014827547270520358,0.0013439422264951582,0.05599109308407708,-263.8692275393074,-0.5642218859180069,-15.124748236320501,32.04556305944973,0.0,6.740527145431637,0.12826207034981676,0.7735078606152404,280,4096
E,Multi-resolution (dense central),10000,triangulation,Delaunay triangulation area method,0.048754760064184666,0.14496640768477828,0.5937239089721116,0.5183568698085915,0.7769278829656041,0.03744159581659711,-0.014827547270520358,-0.04254377302776266,0.05599109308407708,-0.42966160646630674,0.26712726234249773,-0.03952020042545846,0.10197658983635084,0.0,6.740527145431637,0.12826207034981676,0.7735078606152404,280,4096
E,Multi-resolution (dense central),20000,histogram,Histogram occupancy (current control),0.002015494043007493,0.5505492985012602,0.771498464872362,0.5407379685865779,0.9200166890905881,nan,0.011476870142495965,-0.011968768960794716,0.03629527193439244,-0.5,-0.5,-0.5,0.0,0.0,6.781596296176895,0.17718012994164106,0.9140016114051562,288,4096
E,Multi-resolution (dense central),20000,kernel,Gaussian KDE (Scott bandwidth),2.4273929599439725,1427557.4300310994,0.5151407598270339,0.518527494153862,0.7195578308408772,0.05862537373162482,-0.008960561583589662,0.0067105501439397265,0.06800927713696779,-0.5,9826930.71393397,225037.57895947044,1409708.5994286998,0.0,6.725239415572753,0.11245535938015849,0.7171278680264178,640,4096
E,Multi-resolution (dense central),20000,jacobian,Ray-bundle Jacobian (linear fit per bin),0.09243406599853188,0.4548636337365834,0.2286955377457302,0.11767415388225214,0.21154196978439427,-0.11976618984836995,0.056934559702463736,-0.012601823947355083,0.03994329691878462,-0.4262700586962993,1.0,0.1931395623265272,0.4202246101049605,0.006660447166700233,1.1968421635823185,0.17012612127246396,0.18531416817875,288,288
E,Multi-resolution (dense central),20000,area,Finite area distortion (initial vs final spread),0.08676734892651439,1930620211.6485963,16953012570.33149,0.048839634277724295,16953012570.296568,0.12766979793978087,0.01971485482282965,0.004081869978448687,0.0026259187977096905,-15942235361.996235,0.31765596717684585,-609887085.3775868,1831756573.5339005,0.0008595726402949033,126812816135.84262,5579383958.2969675,16008594874.483791,288,288
E,Multi-resolution (dense central),20000,divergence,Displacement divergence (∇·d),0.0015630589332431555,1.388845134659982,1.370707030170412,1.3774134066717574,1.9072601741618207,-0.09322683600580085,0.02380353302652594,-0.0008667765173764532,0.0025141810497721125,-4.822547546630353,0.1320363477438362,-0.3941913067387698,1.3101120776719637,0.0013817688485847925,6.725588991181392,0.8094568854282984,1.7590290023685586,288,288
E,Multi-resolution (dense central),20000,knn,Adaptive k-nearest-neighbour density,0.04675194399897009,0.23499093132025795,0.5151468409772997,0.5185068671810706,0.7195467877059831,0.012056565384544941,-0.008959701850091133,0.015249119062891857,0.06801723599875972,-0.9278152898523832,0.3930061100641406,0.10678972108242786,0.22068210460046325,0.0,6.725588991181392,0.1124598411251178,0.7171166000282764,288,4096
E,Multi-resolution (dense central),20000,voronoi,Voronoi area method,0.7267151529667899,39.21688033516078,0.5151468409772997,0.5185068671810706,0.7195467877059831,-0.007707117301107122,-0.008959701850091133,0.0006167613376852878,0.06801723599875972,-242.2129967798182,-0.625561603696935,-16.535104877067354,35.537938220130336,0.0,6.725588991181392,0.1124598411251178,0.7171166000282764,288,4096
E,Multi-resolution (dense central),20000,triangulation,Delaunay triangulation area method,0.10003362502902746,0.26658335515373005,0.5151468409772997,0.5185068671810706,0.7195467877059831,0.06081676105684337,-0.008959701850091133,-0.09707023027635163,0.06801723599875972,-2.7486025113474812,0.18391262711075632,-0.08999537929895687,0.2245234786555357,0.0,6.725588991181392,0.1124598411251178,0.7171166000282764,288,4096
