laboratory_id,candidate_a,candidate_b,cluster,normalization,representation_transform,trajectory_correlation,derivative_correlation,normalized_rms_distance,sign_agreement,turning_point_agreement,wave_mode_equivalence,exchange_cycle_difference,state_space_geometry_difference,equivalence_level,nearest_alpha_ratio,nearest_inverse_alpha_ratio
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R1,0.9999896530666217,0.9999859072901959,0.007308876895813028,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R2,0.9999896530666217,0.9999859072901959,0.007308876895813028,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R3,0.9999991898581855,0.9999859072901959,0.007308876895813023,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R4,0.9999896530666217,0.9999859072901959,0.007308876895813028,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R5,-1.0,-1.0,1.9999999999999998,0.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R6,-1.0,-1.0,1.9999999999999998,0.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R1,0.9999732901592606,0.9999859072901958,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R2,0.9999732901592606,0.9999859072901958,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R3,0.9999866450796306,0.9999859072901958,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R4,0.9999732901592606,0.9999859072901958,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R5,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R6,-1.0,-1.0,2.0,0.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R1,0.9999859175375951,0.9999859072901957,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R2,0.9999859175375951,0.9999859072901957,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R3,0.9999999999999377,0.9999859072901958,0.007308876895818364,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R4,0.9999859175375951,0.9999859072901957,0.00730887689581303,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R5,-1.0,-1.0,1.9999999999999996,0.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R6,-1.0,-1.0,1.9999999999999996,0.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R1,0.974783425500635,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R2,0.974783425500635,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R3,0.9999999916903399,0.9935274007181356,0.17356197087824615,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R4,0.974783425500635,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R5,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R6,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R1,0.974783425500635,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R2,0.974783425500635,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R3,0.9747834255006355,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R4,0.974783425500635,0.9935274007181353,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R5,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R6,-1.0,-1.0,2.0000000000000004,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R1,0.9985678190709938,0.9935274007181353,0.17356197087824551,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R2,0.9985678190709938,0.9935274007181353,0.17356197087824551,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R3,0.9991386185982616,0.9935274007181353,0.17356197087824554,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R4,0.9985678190709938,0.9935274007181353,0.17356197087824551,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R1,0.9849381211324297,0.9935274007181353,0.17356197087824554,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R2,0.9849381211324297,0.9935274007181353,0.17356197087824554,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R3,0.9924690605662148,0.9935274007181353,0.17356197087824554,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R4,0.9849381211324297,0.9935274007181353,0.17356197087824554,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R5,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R6,-1.0,-1.0,1.9999999999999996,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R1,0.9747834255006353,0.9935274007181355,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R2,0.9747834255006353,0.9935274007181355,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R3,0.999999999943925,0.9935274007181363,0.17356197087825365,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R4,0.9747834255006353,0.9935274007181355,0.17356197087824557,0.9793991815476191,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R1,0.9565782973099181,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R2,0.9565782973099181,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R3,0.9999999920248592,0.9884205901096624,0.2311599044000869,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R4,0.9565782973099181,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R1,0.9565782973099181,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R2,0.9565782973099181,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R3,0.956578297309912,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R4,0.9565782973099181,0.9884205901096631,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R1,0.9988424142105741,0.9884205901096625,0.2311599044000851,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R2,0.9988424142105741,0.9884205901096625,0.2311599044000851,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R3,0.9981667327037028,0.9884205901096625,0.23115990440008508,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R4,0.9988424142105741,0.9884205901096625,0.2311599044000851,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N2,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R1,0.9732825492988714,0.9884205901096624,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R2,0.9732825492988714,0.9884205901096624,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R3,0.9866412746494356,0.9884205901096624,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R4,0.9732825492988714,0.9884205901096624,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N3,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R1,0.956578297309918,0.9884205901096629,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R2,0.956578297309918,0.9884205901096629,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R3,0.9999999998945486,0.9884205901096629,0.2311599044000855,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R4,0.956578297309918,0.9884205901096629,0.23115990440008513,0.9730747767857143,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N4,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R1,0.9999651156231094,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R2,0.9999651156231094,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R3,0.9999999999999981,0.9999651263147206,0.00925392286147865,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R4,0.9999651156231094,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R5,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N0,R6,-1.0,-1.0,2.0,0.047572544642857144,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R1,0.9999651156231094,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R2,0.9999651156231094,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R3,0.9999651156231071,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
PBUF MICROSCOPIC-TRANSPORT-EQUIVALENCE-LAB-001,T1,T4,Abell2744,N1,R4,0.9999651156231094,0.9999651263147217,0.009253922861434281,1.0,0.0,True,0.0,0.0002696990092954671,Level 4 (representation equivalence),0.0072973525692838015,137.035999084
