correction_id,coordinate_transform_version,laboratory_id,cluster,candidate_id,longitudinal_reference,magnitude_formulation,pair_symmetrization,depth,physical_depth,neighbour_stencil,boundary_condition,midpoint_centered,global_axis_free,scalar_roundtrip_error,vector_roundtrip_error,tensor_roundtrip_error,pair_direction_transform_pass,unordered_pair_enumeration,raw_ps1_or_antisymmetrized,pair_amplitude_antisymmetry_error,pair_response_antisymmetry_error,endpoint_closure_error,interface_closure_error,old_faulty_covariance_error,corrected_covariance_error,previous_result_invalidated,projector_idempotence_error,projector_longitudinal_error,transfer_closure_error,covariance_error_max,covariance_error_mean,response_energy,irrotational_fraction,solenoidal_fraction,helmholtz_closure_error,out_of_plane_fraction,depth_divergence_fraction,pearson_kappa_vs_gr,pearson_o3_los,pearson_o4_los,pearson_2d_midpoint
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL2_PM2_PS1,PL2,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.01001671159075778,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL2_PM2_PS2,PL2,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.010016711590757784,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL3_PM1_PS1,PL3,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015762725416987033,nan,0.0,False,4.996003610813204e-16,5.273559366969494e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL3_PM1_PS2,PL3,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.03399513145722344,nan,0.0,False,4.996003610813204e-16,5.273559366969494e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL3_PM2_PS1,PL3,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015762725416987033,nan,0.0,False,4.996003610813204e-16,5.273559366969494e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL3_PM2_PS2,PL3,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.015762725416987033,nan,0.0,False,4.996003610813204e-16,5.273559366969494e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL4_PM1_PS1,PL4,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0027853978104943134,nan,0.0,False,4.787836793695988e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL4_PM1_PS2,PL4,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.019233679446558977,nan,0.0,False,4.787836793695988e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL4_PM2_PS1,PL4,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.0027853978104943134,nan,0.0,False,4.787836793695988e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL4_PM2_PS2,PL4,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.002785397810494313,nan,0.0,False,4.787836793695988e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL5_PM1_PS1,PL5,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.032806331427112645,nan,0.0,False,4.822531263215524e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL5_PM1_PS2,PL5,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.047050806178247195,nan,0.0,False,4.822531263215524e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL5_PM2_PS1,PL5,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.032806331427112645,nan,0.0,False,4.822531263215524e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL5_PM2_PS2,PL5,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.032806331427112645,nan,0.0,False,4.822531263215524e-16,4.85722573273506e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL6_PM1_PS1,PL6,PM1,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.01001671159075778,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL6_PM1_PS2,PL6,PM1,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.02958298863406761,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL6_PM2_PS1,PL6,PM2,PS1,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.01001671159075778,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
001,explicit_orthogonal_Q_v1,PBUF 3D PAIRWISE TRANSVERSE-PROJECTOR-LAB-001 CORRECTION 001,Abell370,PL6_PM2_PS2,PL6,PM2,PS2,9,1.0,N6,reflective,True,True,0.0,0.0,0.0,True,True,antisymmetrized,0.0,0.0,0.0,0.010016711590757784,nan,0.0,False,5.551115123125783e-16,5.585809592645319e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21487014303118163,0.12012517679019598,0.3102133589381565,0.49957836259512683
