candidate_a_code,candidate_b_code,cluster_id,derivative_correlation,field,normalization,transform
T6,T9,Abell2744,0.9959892711057351,grad_mag,N2,R3
T6,T9,Abell2744,0.9959892711057351,grad_mag,N2,R4
T6,T9,Abell2744,-1.0,grad_mag,N2,R5
T6,T9,Abell2744,-1.0,grad_mag,N2,R6
T6,T9,Abell2744,0.9959892711057349,grad_mag,N3,R1
T6,T9,Abell2744,0.9959892711057349,grad_mag,N3,R2
T6,T9,Abell2744,0.9959892711057349,grad_mag,N3,R3
T6,T9,Abell2744,0.9959892711057349,grad_mag,N3,R4
T6,T9,Abell2744,-1.0,grad_mag,N3,R5
T6,T9,Abell2744,-1.0,grad_mag,N3,R6
T6,T9,Abell2744,0.9959892711057351,grad_mag,N4,R1
T6,T9,Abell2744,0.9959892711057351,grad_mag,N4,R2
T6,T9,Abell2744,0.995989271105735,grad_mag,N4,R3
T6,T9,Abell2744,0.9959892711057351,grad_mag,N4,R4
T6,T9,Abell2744,-1.0,grad_mag,N4,R5
T6,T9,Abell2744,-1.0,grad_mag,N4,R6
T6,T9,Abell2744,0.9922796262684164,lap,N0,R1
T6,T9,Abell2744,0.9922796262684164,lap,N0,R2
T6,T9,Abell2744,0.9922796262684166,lap,N0,R3
T6,T9,Abell2744,0.9922796262684164,lap,N0,R4
T6,T9,Abell2744,-1.0,lap,N0,R5
T6,T9,Abell2744,-1.0,lap,N0,R6
T6,T9,Abell2744,0.9922796262684166,lap,N1,R1
T6,T9,Abell2744,0.9922796262684166,lap,N1,R2
T6,T9,Abell2744,0.9922796262684166,lap,N1,R3
T6,T9,Abell2744,0.9922796262684166,lap,N1,R4
T6,T9,Abell2744,-1.0,lap,N1,R5
T6,T9,Abell2744,-1.0,lap,N1,R6
T6,T9,Abell2744,0.9922796262684169,lap,N2,R1
T6,T9,Abell2744,0.9922796262684169,lap,N2,R2
T6,T9,Abell2744,0.9922796262684167,lap,N2,R3
T6,T9,Abell2744,0.9922796262684169,lap,N2,R4
T6,T9,Abell2744,-1.0,lap,N2,R5
T6,T9,Abell2744,-1.0,lap,N2,R6
T6,T9,Abell2744,0.9922796262684168,lap,N3,R1
T6,T9,Abell2744,0.9922796262684168,lap,N3,R2
T6,T9,Abell2744,0.9922796262684168,lap,N3,R3
T6,T9,Abell2744,0.9922796262684168,lap,N3,R4
T6,T9,Abell2744,-1.0,lap,N3,R5
T6,T9,Abell2744,-1.0,lap,N3,R6
T6,T9,Abell2744,0.9922796262684167,lap,N4,R1
T6,T9,Abell2744,0.9922796262684167,lap,N4,R2
T6,T9,Abell2744,0.9922796262684173,lap,N4,R3
T6,T9,Abell2744,0.9922796262684167,lap,N4,R4
T6,T9,Abell2744,-1.0,lap,N4,R5
T6,T9,Abell2744,-1.0,lap,N4,R6
T6,T9,Abell2744,1.0,memory,N0,R1
T6,T9,Abell2744,1.0,memory,N0,R2
T6,T9,Abell2744,1.0,memory,N0,R3
T6,T9,Abell2744,1.0,memory,N0,R4
T6,T9,Abell2744,0.0,memory,N0,R5
T6,T9,Abell2744,0.0,memory,N0,R6
T6,T9,Abell2744,1.0,memory,N1,R1
T6,T9,Abell2744,1.0,memory,N1,R2
T6,T9,Abell2744,1.0,memory,N1,R3
T6,T9,Abell2744,1.0,memory,N1,R4
T6,T9,Abell2744,0.0,memory,N1,R5
T6,T9,Abell2744,0.0,memory,N1,R6
T6,T9,Abell2744,1.0,memory,N2,R1
T6,T9,Abell2744,1.0,memory,N2,R2
T6,T9,Abell2744,1.0,memory,N2,R3
T6,T9,Abell2744,1.0,memory,N2,R4
T6,T9,Abell2744,0.0,memory,N2,R5
T6,T9,Abell2744,0.0,memory,N2,R6
T6,T9,Abell2744,1.0,memory,N3,R1
T6,T9,Abell2744,1.0,memory,N3,R2
T6,T9,Abell2744,1.0,memory,N3,R3
T6,T9,Abell2744,1.0,memory,N3,R4
T6,T9,Abell2744,0.0,memory,N3,R5
T6,T9,Abell2744,0.0,memory,N3,R6
T6,T9,Abell2744,1.0,memory,N4,R1
T6,T9,Abell2744,1.0,memory,N4,R2
T6,T9,Abell2744,1.0,memory,N4,R3
T6,T9,Abell2744,1.0,memory,N4,R4
T6,T9,Abell2744,0.0,memory,N4,R5
T6,T9,Abell2744,0.0,memory,N4,R6
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N0,R1
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N0,R2
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N0,R3
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N0,R4
T6,T9,Abell2744,-1.0,neighbour_coherence,N0,R5
T6,T9,Abell2744,-1.0,neighbour_coherence,N0,R6
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N1,R1
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N1,R2
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N1,R3
T6,T9,Abell2744,0.9146589757789056,neighbour_coherence,N1,R4
T6,T9,Abell2744,-1.0,neighbour_coherence,N1,R5
T6,T9,Abell2744,-1.0,neighbour_coherence,N1,R6
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N2,R1
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N2,R2
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N2,R3
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N2,R4
T6,T9,Abell2744,-1.0,neighbour_coherence,N2,R5
T6,T9,Abell2744,-1.0,neighbour_coherence,N2,R6
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N3,R1
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N3,R2
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N3,R3
T6,T9,Abell2744,0.9146589757789055,neighbour_coherence,N3,R4
T6,T9,Abell2744,-1.0,neighbour_coherence,N3,R5
T6,T9,Abell2744,-1.0,neighbour_coherence,N3,R6
T6,T9,Abell2744,0.9146589757789054,neighbour_coherence,N4,R1
T6,T9,Abell2744,0.9146589757789054,neighbour_coherence,N4,R2
T6,T9,Abell2744,0.9146589757788796,neighbour_coherence,N4,R3
T6,T9,Abell2744,0.9146589757789054,neighbour_coherence,N4,R4
T6,T9,Abell2744,-1.0,neighbour_coherence,N4,R5
T6,T9,Abell2744,-1.0,neighbour_coherence,N4,R6
T6,T9,Abell2744,0.995989271105735,wave_longitudinal_amp,N0,R1
T6,T9,Abell2744,0.995989271105735,wave_longitudinal_amp,N0,R2
T6,T9,Abell2744,0.995989271105735,wave_longitudinal_amp,N0,R3
T6,T9,Abell2744,0.995989271105735,wave_longitudinal_amp,N0,R4
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N0,R5
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N0,R6
T6,T9,Abell2744,0.9959892711057352,wave_longitudinal_amp,N1,R1
T6,T9,Abell2744,0.9959892711057352,wave_longitudinal_amp,N1,R2
T6,T9,Abell2744,0.9959892711057352,wave_longitudinal_amp,N1,R3
T6,T9,Abell2744,0.9959892711057352,wave_longitudinal_amp,N1,R4
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N1,R5
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N1,R6
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N2,R1
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N2,R2
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N2,R3
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N2,R4
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N2,R5
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N2,R6
T6,T9,Abell2744,0.9959892711057349,wave_longitudinal_amp,N3,R1
T6,T9,Abell2744,0.9959892711057349,wave_longitudinal_amp,N3,R2
T6,T9,Abell2744,0.9959892711057349,wave_longitudinal_amp,N3,R3
T6,T9,Abell2744,0.9959892711057349,wave_longitudinal_amp,N3,R4
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N3,R5
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N3,R6
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N4,R1
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N4,R2
T6,T9,Abell2744,0.995989271105735,wave_longitudinal_amp,N4,R3
T6,T9,Abell2744,0.9959892711057351,wave_longitudinal_amp,N4,R4
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N4,R5
T6,T9,Abell2744,-1.0,wave_longitudinal_amp,N4,R6
T6,T9,Abell2744,0.9866583599233619,wave_transverse_amp,N0,R1
T6,T9,Abell2744,0.9866583599233619,wave_transverse_amp,N0,R2
T6,T9,Abell2744,0.9866583599233621,wave_transverse_amp,N0,R3
T6,T9,Abell2744,0.9866583599233619,wave_transverse_amp,N0,R4
T6,T9,Abell2744,-1.0,wave_transverse_amp,N0,R5
T6,T9,Abell2744,-1.0,wave_transverse_amp,N0,R6
T6,T9,Abell2744,0.9866583599233618,wave_transverse_amp,N1,R1
T6,T9,Abell2744,0.9866583599233618,wave_transverse_amp,N1,R2
T6,T9,Abell2744,0.9866583599233618,wave_transverse_amp,N1,R3
T6,T9,Abell2744,0.9866583599233618,wave_transverse_amp,N1,R4
T6,T9,Abell2744,-1.0,wave_transverse_amp,N1,R5
T6,T9,Abell2744,-1.0,wave_transverse_amp,N1,R6
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N2,R1
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N2,R2
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N2,R3
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N2,R4
T6,T9,Abell2744,-1.0,wave_transverse_amp,N2,R5
T6,T9,Abell2744,-1.0,wave_transverse_amp,N2,R6
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N3,R1
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N3,R2
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N3,R3
T6,T9,Abell2744,0.986658359923362,wave_transverse_amp,N3,R4
T6,T9,Abell2744,-1.0,wave_transverse_amp,N3,R5
T6,T9,Abell2744,-1.0,wave_transverse_amp,N3,R6
T6,T9,Abell2744,0.9866583599233621,wave_transverse_amp,N4,R1
T6,T9,Abell2744,0.9866583599233621,wave_transverse_amp,N4,R2
T6,T9,Abell2744,0.9866583599233647,wave_transverse_amp,N4,R3
T6,T9,Abell2744,0.9866583599233621,wave_transverse_amp,N4,R4
T6,T9,Abell2744,-1.0,wave_transverse_amp,N4,R5
T6,T9,Abell2744,-1.0,wave_transverse_amp,N4,R6
T6,T9,MACS0416,0.9996910432342749,q_fast,N0,R1
T6,T9,MACS0416,0.9996910432342749,q_fast,N0,R2
T6,T9,MACS0416,0.9996910432342749,q_fast,N0,R3
T6,T9,MACS0416,0.9996910432342749,q_fast,N0,R4
T6,T9,MACS0416,-1.0,q_fast,N0,R5
T6,T9,MACS0416,-1.0,q_fast,N0,R6
T6,T9,MACS0416,0.999691043234275,q_fast,N1,R1
T6,T9,MACS0416,0.999691043234275,q_fast,N1,R2
T6,T9,MACS0416,0.999691043234275,q_fast,N1,R3
T6,T9,MACS0416,0.999691043234275,q_fast,N1,R4
T6,T9,MACS0416,-1.0,q_fast,N1,R5
T6,T9,MACS0416,-1.0,q_fast,N1,R6
T6,T9,MACS0416,0.9996910432342749,q_fast,N2,R1
T6,T9,MACS0416,0.9996910432342749,q_fast,N2,R2
T6,T9,MACS0416,0.999691043234275,q_fast,N2,R3
T6,T9,MACS0416,0.9996910432342749,q_fast,N2,R4
T6,T9,MACS0416,-1.0,q_fast,N2,R5
T6,T9,MACS0416,-1.0,q_fast,N2,R6
T6,T9,MACS0416,0.999691043234275,q_fast,N3,R1
T6,T9,MACS0416,0.999691043234275,q_fast,N3,R2
T6,T9,MACS0416,0.999691043234275,q_fast,N3,R3
T6,T9,MACS0416,0.999691043234275,q_fast,N3,R4
T6,T9,MACS0416,-1.0,q_fast,N3,R5
T6,T9,MACS0416,-1.0,q_fast,N3,R6
T6,T9,MACS0416,0.9996910432342752,q_fast,N4,R1
T6,T9,MACS0416,0.9996910432342752,q_fast,N4,R2
T6,T9,MACS0416,0.9996910432342749,q_fast,N4,R3
T6,T9,MACS0416,0.9996910432342752,q_fast,N4,R4
T6,T9,MACS0416,-1.0,q_fast,N4,R5
T6,T9,MACS0416,-1.0,q_fast,N4,R6
T6,T9,MACS0416,0.998688936220112,q_slow,N0,R1
T6,T9,MACS0416,0.998688936220112,q_slow,N0,R2
T6,T9,MACS0416,0.9986889362201123,q_slow,N0,R3
T6,T9,MACS0416,0.998688936220112,q_slow,N0,R4
T6,T9,MACS0416,-1.0,q_slow,N0,R5
T6,T9,MACS0416,-1.0,q_slow,N0,R6
T6,T9,MACS0416,0.9986889362201121,q_slow,N1,R1
T6,T9,MACS0416,0.9986889362201121,q_slow,N1,R2
T6,T9,MACS0416,0.9986889362201121,q_slow,N1,R3
T6,T9,MACS0416,0.9986889362201121,q_slow,N1,R4
T6,T9,MACS0416,-1.0,q_slow,N1,R5
T6,T9,MACS0416,-1.0,q_slow,N1,R6
T6,T9,MACS0416,0.9986889362201123,q_slow,N2,R1
T6,T9,MACS0416,0.9986889362201123,q_slow,N2,R2
T6,T9,MACS0416,0.9986889362201123,q_slow,N2,R3
T6,T9,MACS0416,0.9986889362201123,q_slow,N2,R4
T6,T9,MACS0416,-1.0,q_slow,N2,R5
T6,T9,MACS0416,-1.0,q_slow,N2,R6
T6,T9,MACS0416,0.9986889362201125,q_slow,N3,R1
T6,T9,MACS0416,0.9986889362201125,q_slow,N3,R2
T6,T9,MACS0416,0.9986889362201125,q_slow,N3,R3
T6,T9,MACS0416,0.9986889362201125,q_slow,N3,R4
T6,T9,MACS0416,-1.0,q_slow,N3,R5
T6,T9,MACS0416,-1.0,q_slow,N3,R6
T6,T9,MACS0416,0.9986889362201121,q_slow,N4,R1
T6,T9,MACS0416,0.9986889362201121,q_slow,N4,R2
T6,T9,MACS0416,0.998688936220113,q_slow,N4,R3
T6,T9,MACS0416,0.9986889362201121,q_slow,N4,R4
T6,T9,MACS0416,-1.0,q_slow,N4,R5
T6,T9,MACS0416,-1.0,q_slow,N4,R6
T6,T9,MACS0416,0.9951884653154018,delta_q,N0,R1
T6,T9,MACS0416,0.9951884653154018,delta_q,N0,R2
T6,T9,MACS0416,0.9951884653154018,delta_q,N0,R3
T6,T9,MACS0416,0.9951884653154018,delta_q,N0,R4
T6,T9,MACS0416,-1.0,delta_q,N0,R5
T6,T9,MACS0416,-1.0,delta_q,N0,R6
T6,T9,MACS0416,0.9951884653154018,delta_q,N1,R1
T6,T9,MACS0416,0.9951884653154018,delta_q,N1,R2
T6,T9,MACS0416,0.9951884653154018,delta_q,N1,R3
T6,T9,MACS0416,0.9951884653154018,delta_q,N1,R4
T6,T9,MACS0416,-1.0,delta_q,N1,R5
T6,T9,MACS0416,-1.0,delta_q,N1,R6
T6,T9,MACS0416,0.9951884653154017,delta_q,N2,R1
T6,T9,MACS0416,0.9951884653154017,delta_q,N2,R2
T6,T9,MACS0416,0.9951884653154017,delta_q,N2,R3
T6,T9,MACS0416,0.9951884653154017,delta_q,N2,R4
T6,T9,MACS0416,-1.0,delta_q,N2,R5
T6,T9,MACS0416,-1.0,delta_q,N2,R6
T6,T9,MACS0416,0.9951884653154017,delta_q,N3,R1
T6,T9,MACS0416,0.9951884653154017,delta_q,N3,R2
T6,T9,MACS0416,0.9951884653154017,delta_q,N3,R3
T6,T9,MACS0416,0.9951884653154017,delta_q,N3,R4
T6,T9,MACS0416,-1.0,delta_q,N3,R5
T6,T9,MACS0416,-1.0,delta_q,N3,R6
T6,T9,MACS0416,0.9951884653154015,delta_q,N4,R1
T6,T9,MACS0416,0.9951884653154015,delta_q,N4,R2
T6,T9,MACS0416,0.995188465315402,delta_q,N4,R3
T6,T9,MACS0416,0.9951884653154015,delta_q,N4,R4
T6,T9,MACS0416,-1.0,delta_q,N4,R5
T6,T9,MACS0416,-1.0,delta_q,N4,R6
T6,T9,MACS0416,0.9994082518198928,mean_q,N0,R1
T6,T9,MACS0416,0.9994082518198928,mean_q,N0,R2
T6,T9,MACS0416,0.999408251819893,mean_q,N0,R3
T6,T9,MACS0416,0.9994082518198928,mean_q,N0,R4
T6,T9,MACS0416,-1.0,mean_q,N0,R5
T6,T9,MACS0416,-1.0,mean_q,N0,R6
T6,T9,MACS0416,0.9994082518198925,mean_q,N1,R1
T6,T9,MACS0416,0.9994082518198925,mean_q,N1,R2
T6,T9,MACS0416,0.9994082518198925,mean_q,N1,R3
T6,T9,MACS0416,0.9994082518198925,mean_q,N1,R4
T6,T9,MACS0416,-1.0,mean_q,N1,R5
T6,T9,MACS0416,-1.0,mean_q,N1,R6
T6,T9,MACS0416,0.9994082518198927,mean_q,N2,R1
T6,T9,MACS0416,0.9994082518198927,mean_q,N2,R2
T6,T9,MACS0416,0.9994082518198926,mean_q,N2,R3
T6,T9,MACS0416,0.9994082518198927,mean_q,N2,R4
T6,T9,MACS0416,-1.0,mean_q,N2,R5
T6,T9,MACS0416,-1.0,mean_q,N2,R6
T6,T9,MACS0416,0.9994082518198926,mean_q,N3,R1
T6,T9,MACS0416,0.9994082518198926,mean_q,N3,R2
T6,T9,MACS0416,0.9994082518198926,mean_q,N3,R3
T6,T9,MACS0416,0.9994082518198926,mean_q,N3,R4
T6,T9,MACS0416,-1.0,mean_q,N3,R5
T6,T9,MACS0416,-1.0,mean_q,N3,R6
T6,T9,MACS0416,0.9994082518198927,mean_q,N4,R1
T6,T9,MACS0416,0.9994082518198927,mean_q,N4,R2
T6,T9,MACS0416,0.9994082518198923,mean_q,N4,R3
T6,T9,MACS0416,0.9994082518198927,mean_q,N4,R4
T6,T9,MACS0416,-1.0,mean_q,N4,R5
T6,T9,MACS0416,-1.0,mean_q,N4,R6
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N0,R1
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N0,R2
T6,T9,MACS0416,0.9942677371157422,dq_fast_dt,N0,R3
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N0,R4
T6,T9,MACS0416,-1.0,dq_fast_dt,N0,R5
T6,T9,MACS0416,-1.0,dq_fast_dt,N0,R6
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N1,R1
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N1,R2
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N1,R3
T6,T9,MACS0416,0.994267737115742,dq_fast_dt,N1,R4
T6,T9,MACS0416,-1.0,dq_fast_dt,N1,R5
T6,T9,MACS0416,-1.0,dq_fast_dt,N1,R6
T6,T9,MACS0416,0.9942677371157421,dq_fast_dt,N2,R1
T6,T9,MACS0416,0.9942677371157421,dq_fast_dt,N2,R2
T6,T9,MACS0416,0.9942677371157421,dq_fast_dt,N2,R3
T6,T9,MACS0416,0.9942677371157421,dq_fast_dt,N2,R4
T6,T9,MACS0416,-1.0,dq_fast_dt,N2,R5
T6,T9,MACS0416,-1.0,dq_fast_dt,N2,R6
T6,T9,MACS0416,0.9942677371157419,dq_fast_dt,N3,R1
T6,T9,MACS0416,0.9942677371157419,dq_fast_dt,N3,R2
T6,T9,MACS0416,0.9942677371157419,dq_fast_dt,N3,R3
T6,T9,MACS0416,0.9942677371157419,dq_fast_dt,N3,R4
T6,T9,MACS0416,-1.0,dq_fast_dt,N3,R5
T6,T9,MACS0416,-1.0,dq_fast_dt,N3,R6
T6,T9,MACS0416,0.9942677371157423,dq_fast_dt,N4,R1
T6,T9,MACS0416,0.9942677371157423,dq_fast_dt,N4,R2
T6,T9,MACS0416,0.9942677371157429,dq_fast_dt,N4,R3
T6,T9,MACS0416,0.9942677371157423,dq_fast_dt,N4,R4
T6,T9,MACS0416,-1.0,dq_fast_dt,N4,R5
T6,T9,MACS0416,-1.0,dq_fast_dt,N4,R6
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N0,R1
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N0,R2
T6,T9,MACS0416,0.8637939307677508,dq_slow_dt,N0,R3
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N0,R4
T6,T9,MACS0416,-1.0,dq_slow_dt,N0,R5
T6,T9,MACS0416,-1.0,dq_slow_dt,N0,R6
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N1,R1
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N1,R2
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N1,R3
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N1,R4
T6,T9,MACS0416,-1.0,dq_slow_dt,N1,R5
T6,T9,MACS0416,-1.0,dq_slow_dt,N1,R6
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N2,R1
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N2,R2
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N2,R3
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N2,R4
T6,T9,MACS0416,-1.0,dq_slow_dt,N2,R5
T6,T9,MACS0416,-1.0,dq_slow_dt,N2,R6
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N3,R1
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N3,R2
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N3,R3
T6,T9,MACS0416,0.8637939307677502,dq_slow_dt,N3,R4
T6,T9,MACS0416,-1.0,dq_slow_dt,N3,R5
T6,T9,MACS0416,-1.0,dq_slow_dt,N3,R6
T6,T9,MACS0416,0.8637939307677501,dq_slow_dt,N4,R1
T6,T9,MACS0416,0.8637939307677501,dq_slow_dt,N4,R2
T6,T9,MACS0416,0.8637939307677498,dq_slow_dt,N4,R3
T6,T9,MACS0416,0.8637939307677501,dq_slow_dt,N4,R4
T6,T9,MACS0416,-1.0,dq_slow_dt,N4,R5
T6,T9,MACS0416,-1.0,dq_slow_dt,N4,R6
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N0,R1
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N0,R2
T6,T9,MACS0416,0.9898699942060003,J_fast_to_slow,N0,R3
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N0,R4
T6,T9,MACS0416,-1.0,J_fast_to_slow,N0,R5
T6,T9,MACS0416,-1.0,J_fast_to_slow,N0,R6
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N1,R1
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N1,R2
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N1,R3
T6,T9,MACS0416,0.9898699942060042,J_fast_to_slow,N1,R4
T6,T9,MACS0416,-1.0,J_fast_to_slow,N1,R5
T6,T9,MACS0416,-1.0,J_fast_to_slow,N1,R6
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N2,R1
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N2,R2
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N2,R3
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N2,R4
T6,T9,MACS0416,-1.0,J_fast_to_slow,N2,R5
T6,T9,MACS0416,-1.0,J_fast_to_slow,N2,R6
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N3,R1
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N3,R2
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N3,R3
T6,T9,MACS0416,0.9898699942060045,J_fast_to_slow,N3,R4
T6,T9,MACS0416,-1.0,J_fast_to_slow,N3,R5
T6,T9,MACS0416,-1.0,J_fast_to_slow,N3,R6
T6,T9,MACS0416,0.9898699942060044,J_fast_to_slow,N4,R1
T6,T9,MACS0416,0.9898699942060044,J_fast_to_slow,N4,R2
T6,T9,MACS0416,0.9898699942060056,J_fast_to_slow,N4,R3
T6,T9,MACS0416,0.9898699942060044,J_fast_to_slow,N4,R4
T6,T9,MACS0416,-1.0,J_fast_to_slow,N4,R5
T6,T9,MACS0416,-1.0,J_fast_to_slow,N4,R6
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N0,R1
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N0,R2
T6,T9,MACS0416,0.9898699942059933,J_slow_to_fast,N0,R3
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N0,R4
T6,T9,MACS0416,-1.0,J_slow_to_fast,N0,R5
T6,T9,MACS0416,-1.0,J_slow_to_fast,N0,R6
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N1,R1
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N1,R2
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N1,R3
T6,T9,MACS0416,0.9898699942060042,J_slow_to_fast,N1,R4
T6,T9,MACS0416,-1.0,J_slow_to_fast,N1,R5
T6,T9,MACS0416,-1.0,J_slow_to_fast,N1,R6
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N2,R1
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N2,R2
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N2,R3
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N2,R4
T6,T9,MACS0416,-1.0,J_slow_to_fast,N2,R5
T6,T9,MACS0416,-1.0,J_slow_to_fast,N2,R6
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N3,R1
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N3,R2
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N3,R3
T6,T9,MACS0416,0.9898699942060045,J_slow_to_fast,N3,R4
T6,T9,MACS0416,-1.0,J_slow_to_fast,N3,R5
T6,T9,MACS0416,-1.0,J_slow_to_fast,N3,R6
T6,T9,MACS0416,0.9898699942060044,J_slow_to_fast,N4,R1
T6,T9,MACS0416,0.9898699942060044,J_slow_to_fast,N4,R2
T6,T9,MACS0416,0.9898699942060034,J_slow_to_fast,N4,R3
T6,T9,MACS0416,0.9898699942060044,J_slow_to_fast,N4,R4
T6,T9,MACS0416,-1.0,J_slow_to_fast,N4,R5
T6,T9,MACS0416,-1.0,J_slow_to_fast,N4,R6
T6,T9,MACS0416,0.0,J_net,N0,R1
T6,T9,MACS0416,0.0,J_net,N0,R2
T6,T9,MACS0416,0.0,J_net,N0,R3
T6,T9,MACS0416,0.0,J_net,N0,R4
T6,T9,MACS0416,0.0,J_net,N0,R5
T6,T9,MACS0416,0.0,J_net,N0,R6
T6,T9,MACS0416,0.0,J_net,N1,R1
T6,T9,MACS0416,0.0,J_net,N1,R2
T6,T9,MACS0416,0.0,J_net,N1,R3
T6,T9,MACS0416,0.0,J_net,N1,R4
T6,T9,MACS0416,0.0,J_net,N1,R5
T6,T9,MACS0416,0.0,J_net,N1,R6
T6,T9,MACS0416,0.0,J_net,N2,R1
T6,T9,MACS0416,0.0,J_net,N2,R2
T6,T9,MACS0416,0.0,J_net,N2,R3
T6,T9,MACS0416,0.0,J_net,N2,R4
T6,T9,MACS0416,0.0,J_net,N2,R5
T6,T9,MACS0416,0.0,J_net,N2,R6
T6,T9,MACS0416,0.0,J_net,N3,R1
T6,T9,MACS0416,0.0,J_net,N3,R2
T6,T9,MACS0416,0.0,J_net,N3,R3
T6,T9,MACS0416,0.0,J_net,N3,R4
T6,T9,MACS0416,0.0,J_net,N3,R5
T6,T9,MACS0416,0.0,J_net,N3,R6
T6,T9,MACS0416,0.0,J_net,N4,R1
T6,T9,MACS0416,0.0,J_net,N4,R2
T6,T9,MACS0416,0.0,J_net,N4,R3
T6,T9,MACS0416,0.0,J_net,N4,R4
