cluster_id,lane,depth,depth_profile,orientation_rule,metric,raw_value,reciprocal,d_alpha,d_3alpha,d_6alpha,d_inv_alpha,nearest_target,log_distance,input_dependency
MACS1149,L2,9,gaussian,O3,gamma2_normalized_rms_difference,0.2736882643808391,3.6537920332911797,1.5740908459137597,1.0969695911940973,0.7959395955301161,1.5740908459137597,6alpha,0.7959395955301161,True
MACS1149,L2,9,gaussian,O3,gamma2_rms_amplitude_ratio,54.252220542358394,0.018432425253805642,3.8712521889890166,3.394130934269354,3.0931009386053727,3.8712521889890166,1/alpha,0.4024171518904811,True
MACS1149,L2,9,gaussian,O3,gamma2_variance_ratio,1638.5646661345672,0.0006102902257492442,5.3512982559758,4.874177001256137,4.573147005592156,5.3512982559758,1/alpha,1.0776289150963019,True
MACS1149,L2,9,gaussian,O3,gamma2_sign_agreement,0.4722222222222222,2.1176470588235294,1.8109810910507356,1.333859836331073,1.032829840667092,1.8109810910507356,6alpha,1.032829840667092,False
MACS1149,L2,9,gaussian,O3,gamma2_rms_x,0.01864366257502047,53.637529427283255,0.4073659046309575,0.0697553500887049,0.37078534575268607,0.4073659046309575,3alpha,0.0697553500887049,True
MACS1149,L2,9,gaussian,O3,gamma2_rms_y,1.011460093737324,0.9886697519671991,2.1417834231802253,1.6646621684605627,1.3636321727965817,2.1417834231802253,6alpha,1.3636321727965817,True
MACS1149,L4,9,gaussian,O3,kappa_pearson,-0.019812998725120157,-50.471915628407,0.4337848820314376,0.043336372688224815,0.344366368352206,0.4337848820314376,3alpha,0.043336372688224815,True
MACS1149,L4,9,gaussian,O3,kappa_spearman,-0.012359391389267328,-80.91013291062066,0.22883175585350427,0.24828949886615814,0.5493194945301394,0.22883175585350427,alpha,0.22883175585350427,False
MACS1149,L4,9,gaussian,O3,kappa_ssim,-0.0024793046094129796,-403.3389024500576,0.46883544173546365,0.945956696455126,1.2469866921191073,0.46883544173546365,alpha,0.46883544173546365,False
MACS1149,L4,9,gaussian,O3,kappa_mean_difference,-0.019594289825244016,-51.03527654835771,0.4289641979850815,0.048157056734581004,0.3491870523985622,0.4289641979850815,3alpha,0.048157056734581004,False
MACS1149,L4,9,gaussian,O3,kappa_rms_difference,0.12280768179947416,8.14281309888126,1.2260602038473376,0.748938949127675,0.4479089534636938,1.2260602038473376,6alpha,0.4479089534636938,True
MACS1149,L4,9,gaussian,O3,kappa_normalized_rms_difference,0.94748936968373,1.0554208120918527,2.113409016558914,1.6362877618392515,1.3352577661752703,2.113409016558914,6alpha,1.3352577661752703,True
MACS1149,L4,9,gaussian,O3,kappa_rms_amplitude_ratio,0.4011147202794515,2.4930523599415966,1.7401032706383766,1.2629820159187142,0.9619520202547329,1.7401032706383766,6alpha,0.9619520202547329,True
MACS1149,L4,9,gaussian,O3,kappa_variance_ratio,0.08350889163506105,11.974772750787556,1.0585673900245836,0.5814461353049211,0.28041613964093987,1.0585673900245836,6alpha,0.28041613964093987,True
MACS1149,L4,9,gaussian,O3,kappa_sign_agreement,0.3888888888888889,2.571428571428571,1.7266602053506994,1.2495389506310373,0.948508954967056,1.7266602053506994,6alpha,0.948508954967056,False
MACS1149,L4,9,gaussian,O3,kappa_rms_x,0.116591772656704,8.576934523025285,1.2035025757867626,0.7263813210671002,0.425351325403119,1.2035025757867626,6alpha,0.425351325403119,True
MACS1149,L4,9,gaussian,O3,kappa_rms_y,0.04676667627607923,21.38274685369274,0.8067711759853904,0.329649921265728,0.028619925601746823,0.8067711759853904,6alpha,0.028619925601746823,True
MACS1149,L4,9,gaussian,O3,gamma_mag_pearson,-0.023204628395981825,-43.09485086057929,0.5024092883632194,0.025288033643556966,0.2757419620204242,0.5024092883632194,3alpha,0.025288033643556966,True
MACS1149,L4,9,gaussian,O3,gamma_mag_spearman,-0.04097643361505291,-24.404271230491975,0.7493688273184071,0.27224757259874477,0.028782423065236457,0.7493688273184071,6alpha,0.028782423065236457,False
MACS1149,L4,9,gaussian,O3,gamma_mag_ssim,0.0018655549393832142,536.0335302323597,0.5923572863042091,1.0694785410238716,1.3705085366878527,0.5923572863042091,alpha,0.5923572863042091,False
MACS1149,L4,9,gaussian,O3,gamma_mag_mean_difference,-0.933044136775601,-1.0717606601717513,2.1067368585642923,1.6296156038446301,1.3285856081806489,2.1067368585642923,6alpha,1.3285856081806489,False
MACS1149,L4,9,gaussian,O3,gamma_mag_rms_difference,1.1384805414605834,0.8783637168862601,2.1931602826342016,1.7160390279145394,1.4150090322505582,2.1931602826342016,6alpha,1.4150090322505582,True
MACS1149,L4,9,gaussian,O3,gamma_mag_normalized_rms_difference,0.3697567247627092,2.7044809006293216,1.7047507516909066,1.2276294969712442,0.9265995013072631,1.7047507516909066,6alpha,0.9265995013072631,True
MACS1149,L4,9,gaussian,O3,gamma_mag_rms_amplitude_ratio,19.544268073701016,0.05116589663163754,3.427854081329538,2.9507328266098756,2.6497028309458943,3.427854081329538,1/alpha,0.8458152595499595,True
MACS1149,L4,9,gaussian,O3,gamma_mag_variance_ratio,379.96729306058137,0.002631805469215903,4.7165808853338245,4.239459630614162,3.938429634950181,4.7165808853338245,1/alpha,0.4429115444543269,True
MACS1149,L4,9,gaussian,O3,gamma_mag_sign_agreement,1.0,1.0,2.136834670439749,1.6597134157200863,1.358683420056105,2.136834670439749,6alpha,1.358683420056105,False
MACS1149,L4,9,gaussian,O3,gamma_mag_rms_x,0.06033058348330391,16.575341100036656,0.9173721960272253,0.4402509413075628,0.13922094564358162,0.9173721960272253,6alpha,0.13922094564358162,True
MACS1149,L4,9,gaussian,O3,gamma_mag_rms_y,1.1791170966404905,0.8480921893586089,2.2083916069170146,1.731270352197352,1.430240356533371,2.2083916069170146,6alpha,1.430240356533371,True
MACS1149,L4,9,gaussian,O3,gamma1_pearson,0.021500085267551705,46.51144344572517,0.4692748527345988,0.007846401985063672,0.30887639764904484,0.4692748527345988,3alpha,0.007846401985063672,True
MACS1149,L4,9,gaussian,O3,gamma1_spearman,0.03120315558074019,32.04804069935924,0.6310331869582985,0.153911932238636,0.1471180634253452,0.6310331869582985,6alpha,0.1471180634253452,False
MACS1149,L4,9,gaussian,O3,gamma1_ssim,-0.00044515847176913127,-2246.391034693419,1.2146506867518845,1.691771941471547,1.9928019371355281,1.2146506867518845,alpha,1.2146506867518845,False
MACS1149,L4,9,gaussian,O3,gamma1_mean_difference,0.39398239297410786,2.5381844920813985,1.7323114841306815,1.255190229411019,0.9541602337470378,1.7323114841306815,6alpha,0.9541602337470378,False
MACS1149,L4,9,gaussian,O3,gamma1_rms_difference,0.6119498683252527,1.6341207862937195,1.9235505161123074,1.446429261392645,1.1453992657286638,1.9235505161123074,6alpha,1.1453992657286638,True
MACS1149,L4,9,gaussian,O3,gamma1_normalized_rms_difference,0.2614885530541044,3.8242591819806764,1.5542873523457243,1.0771660976260617,0.7761361019620806,1.5542873523457243,6alpha,0.7761361019620806,True
MACS1149,L4,9,gaussian,O3,gamma1_rms_amplitude_ratio,10.404259340943588,0.09611448227407483,3.154045839505393,2.676924584785731,2.37589458912175,3.154045839505393,1/alpha,1.1196235013741043,True
MACS1149,L4,9,gaussian,O3,gamma1_variance_ratio,64.76863525906161,0.015439571885376303,3.9481994165641514,3.471078161844489,3.1700481661805076,3.9481994165641514,1/alpha,0.3254699243153463,True
MACS1149,L4,9,gaussian,O3,gamma1_sign_agreement,0.4479166666666667,2.2325581395348837,1.788031892979767,1.3109106382601046,1.0098806425961233,1.788031892979767,6alpha,1.0098806425961233,False
MACS1149,L4,9,gaussian,O3,gamma1_rms_x,0.05824772406606382,17.168052761440308,0.902113631127334,0.42499237640767157,0.12396238074369036,0.902113631127334,6alpha,0.12396238074369036,True
MACS1149,L4,9,gaussian,O3,gamma1_rms_y,0.6060244272030492,1.6500985028198358,1.9193248001929786,1.442203545473316,1.141173549809335,1.9193248001929786,6alpha,1.141173549809335,True
MACS1149,L4,9,gaussian,O3,gamma2_pearson,-0.19928897489477812,-5.017839047684331,1.4363179436770999,0.9591966889574374,0.6581666932934562,1.4363179436770999,6alpha,0.6581666932934562,True
MACS1149,L4,9,gaussian,O3,gamma2_spearman,-0.14921391799187395,-6.701787698212302,1.3106440044688872,0.8335227497492248,0.5324927540852435,1.3106440044688872,6alpha,0.5324927540852435,False
MACS1149,L4,9,gaussian,O3,gamma2_ssim,5.013869168848276e-05,19944.67678201718,2.162992332205418,2.64011358692508,2.9411435825890613,2.162992332205418,alpha,2.162992332205418,False
MACS1149,L4,9,gaussian,O3,gamma2_mean_difference,-0.6725379260417825,-1.4869049926827076,1.9645514507219803,1.487430196002318,1.1864002003383367,1.9645514507219803,6alpha,1.1864002003383367,False
MACS1149,L4,9,gaussian,O3,gamma2_rms_difference,1.0126534367826718,0.987504672059502,2.1422955114122777,1.6651742566926153,1.3641442610286343,2.1422955114122777,6alpha,1.3641442610286343,True
MACS1149,L4,9,gaussian,O3,gamma2_normalized_rms_difference,0.2731747891197176,3.6606599138317795,1.5732752869301891,1.0961540322105268,0.7951240365465455,1.5732752869301891,6alpha,0.7951240365465455,True
