cluster_id,candidate_id,observable,pearson_vs_gr,spearman_vs_gr,ssim_vs_gr,rms_difference,nrmse,rms_amplitude_ratio,sign_agreement
AbellS1063,PL2_PM2_PS1,gamma2_los,-0.007511609346898246,0.007857303610109754,0.000248306821970076,0.8372320453953065,0.2146751460465505,9211.119815285048,0.5104166666666666
AbellS1063,PL2_PM2_PS1,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM2_PS2,kappa_central,-0.002445862434436388,0.018652870043282737,2.4708569632152843e-05,0.06226169482023895,0.29862464112606235,102.38635449661446,0.3923611111111111
AbellS1063,PL2_PM2_PS2,gamma1_central,-0.024798328456111164,-0.05364728387768307,1.6171326850644702e-05,1.9033769376391865,0.3185754240142611,6261.987907913995,0.5069444444444444
AbellS1063,PL2_PM2_PS2,gamma2_central,0.11665944482531548,0.11385580056986927,0.00024857008468469506,0.8372289384850236,0.21467434940191368,39078.86534684295,0.53125
AbellS1063,PL2_PM2_PS2,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL2_PM2_PS2,kappa_los,-0.032740649389007004,-0.004048463000695257,2.0258364582136434e-05,0.062375769640471035,0.2991717761237793,23.189129131352907,0.4097222222222222
AbellS1063,PL2_PM2_PS2,gamma1_los,0.012040166000551683,0.0038590759115697927,1.620843083386995e-05,1.9033633204759108,0.3185731448579476,1418.2550173978602,0.5069444444444444
AbellS1063,PL2_PM2_PS2,gamma2_los,0.08739114774336233,0.1014135209320457,0.0002492066162883255,0.8372250109197305,0.21467334233265786,11898.446545771407,0.5659722222222222
AbellS1063,PL2_PM2_PS2,omega_los,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL3_PM1_PS1,kappa_central,0.0046716524500937774,0.013525855105313287,2.0384220762686387e-05,0.062264063399329425,0.2986360014991282,75.83686491378303,0.4270833333333333
AbellS1063,PL3_PM1_PS1,gamma1_central,-0.04173355795913427,-0.08066433172982249,1.6205994000377218e-05,1.9033807328985568,0.31857605924123017,4638.210346277531,0.4652777777777778
AbellS1063,PL3_PM1_PS1,gamma2_central,0.023112168632164302,0.023154455469418758,0.0002486466685844016,0.8372303007772459,0.214674698708039,22521.130536750956,0.5034722222222222
AbellS1063,PL3_PM1_PS1,omega_central,nan,1.0,1.0,0.0,nan,0.0,1.0
AbellS1063,PL3_PM1_PS1,kappa_los,-0.04050170435279705,-0.038040682557097444,5.9996615718203094e-05,0.06240072139420066,0.2992914517690454,18.028042804436293,0.3993055555555556
AbellS1063,PL3_PM1_PS1,gamma1_los,0.027111610740261204,0.030481776641790144,1.5559420725442896e-05,1.9033721142006634,0.31857461669704384,1102.6009966762458,0.5034722222222222
